9.907242375336434703e-01,-4.166666666666666852e-01
9.797427087806221957e-01,-8.333333333333333703e-01
1.083432474208544383e+00,1.666666666666666741e+00
1.063577350635867225e+00,2.341666666666666785e+01
6.329202237904789641e-01,5.716666666666666430e+01
2.303798535076556075e-01,7.833333333333332860e+01
7.407148539051218450e-02,8.616666666666667140e+01
