time,flux,h,injection_area,pp_0,pp_inf,tidal_head,wellPP
0,0,101.05102220186,1.2566370614359,0,0,0,0
1,0,101.05102220186,1.2566370614359,1010507.9077146,1010504.1259782,-1.4544410382007e-10,1010510.2220186
2.1,-7.8916458058098e-05,101.05102220186,1.2566370614359,1010510.4249219,1010500.4503914,-3.0543261435009e-10,1010510.2220186
3.31,-6.6028622594878e-05,101.05102144196,1.2566370614359,1010510.4248401,1010496.5625931,-4.814199667457e-10,1010510.2144196
4.641,-7.7489061970465e-05,101.05102074258,1.2566370614359,1010510.416349,1010492.3555399,-6.7500603694961e-10,1010510.2074258
6.1051,-9.0340570251941e-05,101.05101983973,1.2566370614359,1010510.4083859,1010487.7780149,-8.8795068467744e-10,1010510.1983973
7.71561,-0.00010427841107038,101.05101868189,1.2566370614359,1010510.3983127,1010482.7837335,-1.1221897503008e-09,1010510.1868189
9.487171,-0.00011930337089056,101.05101721177,1.2566370614359,1010510.385609,1010477.3257988,-1.3798526508756e-09,1010510.1721177
11.4358881,-0.00013547705611861,101.05101536163,1.2566370614359,1010510.3696953,1010471.3546914,-1.6632817350412e-09,1010510.1536163
13.57947691,-0.00015289268155388,101.05101305058,1.2566370614359,1010510.3498863,1010464.8171589,-1.9750535724212e-09,1010510.1305058
15.937424601,-0.00017166256185417,101.05101018162,1.2566370614359,1010510.3253641,1010457.655417,-2.3180023706367e-09,1010510.1018162
18.5311670611,-0.00019191080864863,101.05100663834,1.2566370614359,1010510.2951491,1010449.8064639,-2.6952457322324e-09,1010510.0663834
21.38428376721,-0.00021377606443916,101.051002281,1.2566370614359,1010510.2580664,1010441.2014229,-3.1102129848979e-09,1010510.02281
24.522712143931,-0.00023740850654409,101.05099694182,1.2566370614359,1010510.2127068,1010431.764874,-3.566676341488e-09,1010509.9694182
27.974983358324,-0.00026297250609814,101.05099041947,1.2566370614359,1010510.1573802,1010421.4141514,-4.0687851717294e-09,1010509.9041947
31.772481694157,-0.00029064685275662,101.05098247233,1.2566370614359,1010510.0900593,1010410.0585908,-4.6211036953111e-09,1010509.8247233
35.949729863572,-0.00032062670213197,101.05097281051,1.2566370614359,1010510.0083128,1010397.5987168,-5.2286524365364e-09,1010509.7281051
40.544702849929,-0.00035312724596264,101.05096108625,1.2566370614359,1010509.9092256,1010383.9253589,-5.8969538140733e-09,1010509.6108625
45.599173134922,-0.00038838330015538,101.05094688228,1.2566370614359,1010509.7893017,1010368.9186884,-6.6320822758114e-09,1010509.4688228
51.159090448415,-0.00042665466023572,101.05092969798,1.2566370614359,1010509.6443488,1010352.447165,-7.4407194286655e-09,1010509.2969798
57.274999493256,-0.00046822842329154,101.05090893257,1.2566370614359,1010509.4693384,1010334.3663862,-8.3302146565827e-09,1010509.0893257
64.002499442582,-0.00051341876326888,101.05088386487,1.2566370614359,1010509.2582388,1010314.5178273,-9.3086517672546e-09,1010508.8386487
71.40274938684,-0.00056257146250695,101.0508536291,1.2566370614359,1010509.0038115,1010292.7274624,-1.0384922259302e-08,1010508.536291
79.543024325524,-0.00061606316272412,101.05081718563,1.2566370614359,1010508.6973696,1010268.8042552,-1.1568805857179e-08,1010508.1718563
88.497326758076,-0.00067430245108824,101.05077328609,1.2566370614359,1010508.3284854,1010242.5385065,-1.2871059020821e-08,1010507.7328609
98.347059433884,-0.00073772828728719,101.05072043157,1.2566370614359,1010507.8846412,1010213.7000457,-1.4303512201197e-08,1010507.2043157
109.18176537727,-0.00080680959157109,101.05065682288,1.2566370614359,1010507.3508115,1010182.0362528,-1.5879176681274e-08,1010506.5682288
121.099941915,-0.00088204651807621,101.05058030132,1.2566370614359,1010506.7089656,1010147.269894,-1.7612361914172e-08,1010505.8030132
134.2099361065,-0.00096396880699409,101.0504882782,1.2566370614359,1010505.9374756,1010109.0967568,-1.9518804345923e-08,1010504.882782
148.63092971715,-0.0010531388180784,101.05037765121,1.2566370614359,1010505.010411,1010067.1830652,-2.1615808788268e-08,1010503.7765121
164.49402268886,-0.0011501537776872,101.05024470485,1.2566370614359,1010503.8967021,1010021.1626591,-2.3922403485905e-08,1010502.4470485
181.94342495775,-0.0012556461532898,101.05008499217,1.2566370614359,1010502.559145,1009970.6339171,-2.6459510100285e-08,1010500.8499217
201.13776745353,-0.0013702932033961,101.04989319444,1.2566370614359,1010500.9532178,1009915.1564039,-2.925012990538e-08,1010498.9319444
222.25154419888,-0.0014948171648104,101.04966295359,1.2566370614359,1010499.0256774,1009854.2472219,-3.2319547555297e-08,1010496.6295359
245.47669861877,-0.0016299922559121,101.04938667348,1.2566370614359,1010496.7128831,1009787.3770481,-3.5695553832918e-08,1010493.8667348
271.02436848064,-0.0017766500321069,101.04905528319,1.2566370614359,1010493.9388093,1009713.9658353,-3.9408688814333e-08,1010490.5528319
299.12680532871,-0.0018103655890894,101.04865795551,1.2566370614359,1010490.6219953,1009673.6633055,-4.3492506873855e-08,1010486.5795551
330.03948586158,-0.0018710318702504,101.04821260096,1.2566370614359,1010486.6439381,1009629.4123763,-4.7983864892624e-08,1010482.1260096
364.04343444774,-0.0019442027163818,101.04770629449,1.2566370614359,1010482.1846946,1009580.8319358,-5.2923234898487e-08,1010477.0629449
401.44777789251,-0.0020276799959319,101.04712757711,1.2566370614359,1010477.1151567,1009527.5051302,-5.8355042126302e-08,1010471.2757711
442.59255568176,-0.0021209716441161,101.04646365507,1.2566370614359,1010471.3207635,1009468.9762666,-6.4328029106316e-08,1010464.6365507
487.85181124994,-0.0022241203172849,101.04569973976,1.2566370614359,1010464.67357,1009404.7475406,-7.0895645810472e-08,1010456.9973976
537.63699237493,-0.0023374204154133,101.04481856649,1.2566370614359,1010457.0256652,1009334.2756065,-7.8116465041028e-08,1010448.1856649
592.40069161242,-0.0024613116472033,101.04379989875,1.2566370614359,1010448.2043668,1009256.9680215,-8.6054621037299e-08,1010437.9989875
652.64076077367,-0.002596325924987,101.04261997209,1.2566370614359,1010438.0072676,1009172.1796151,-9.4780267577918e-08,1010426.1997209
718.90483685103,-0.0027430606623761,101.04125085592,1.2566370614359,1010426.1966763,1009079.2088565,-1.0437004949901e-07,1010412.5085592
791.79532053614,-0.0029021576520649,101.039659713,1.2566370614359,1010412.4932367,1008977.294329,-1.1490757830958e-07,1010396.59713
871.97485258975,-0.0030742830297046,101.03780794122,1.2566370614359,1010396.5685246,1008865.6114621,-1.2648389816859e-07,1010378.0794122
960.17233784872,-0.0032601130426363,101.03565018193,1.2566370614359,1010378.0364661,1008743.2697327,-1.3919792250444e-07,1010356.5018193
1057.1895716336,-0.0034603097818352,101.03313317454,1.2566370614359,1010356.4434233,1008609.3106252,-1.531568134937e-07,1010331.3317454
1163.908528797,-0.0036755018573483,101.03019444581,1.2566370614359,1010331.2567411,1008462.706745,-1.6847626580319e-07,1010301.9444581
1281.2993816767,-0.0039062524902955,101.02676081301,1.2566370614359,1010301.8516433,1008302.3626182,-1.8528064156218e-07,1010267.6081301
1410.4293198443,-0.0041530237474484,101.02274669442,1.2566370614359,1010267.4962664,1008127.1178936,-2.0370288433992e-07,1010227.4669442
1552.4722518287,-0.0044161330984146,101.01805221989,1.2566370614359,1010227.3347679,1007935.7539015,-2.2388411449827e-07,1010180.5221989
1708.7194770116,-0.0046956963782182,101.01256114442,1.2566370614359,1010180.368437,1007727.0048377,-2.4597277481618e-07,1010125.6114442
1880.5914247128,-0.0049915578293861,101.00613858766,1.2566370614359,1010125.434835,1007499.5752453,-2.7012315139685e-07,1010061.3858766
2069.6505671841,-0.005303203553374,100.99862864303,1.2566370614359,1010061.1851971,1007252.1659956,-2.9649303766847e-07,1009986.2864303
2277.6156239025,-0.0056296509186411,100.98985193582,1.2566370614359,1009986.0605323,1006983.5116437,-3.252402352414e-07,1009898.5193582
2506.3771862927,-0.0059693165469224,100.97960326687,1.2566370614359,1009898.2672149,1006692.4329064,-3.5651749033014e-07,1009796.0326687
2758.014904922,-0.006319848084672,100.96764954097,1.2566370614359,1009795.7534336,1006377.9091197,-3.9046534370034e-07,1009676.4954097
3034.8163954142,-0.0066779177373377,100.95372829817,1.2566370614359,1009676.1884916,1006039.1769505,-4.2720222077358e-07,1009537.2829817
3339.2980349556,-0.0070389741584555,100.93754730707,1.2566370614359,1009536.9481395,1005675.8634024,-4.6681090223991e-07,1009375.4730707
3674.2278384512,-0.0073969343052661,100.91878586961,1.2566370614359,1009375.1105308,1005288.1633219,-5.0932029179125e-07,1009187.8586961
4042.6506222963,-0.0077438140998842,100.89709878439,1.2566370614359,1009187.4692993,1004877.0741379,-5.5468113825313e-07,1008970.9878439
4447.9156845259,-0.0080692863612017,100.87212427139,1.2566370614359,1008970.5732258,1004444.7033457,-6.0273408489943e-07,1008721.2427139
4893.7072529785,-0.0083601600528654,100.84349766131,1.2566370614359,1008720.8055259,1003994.6669337,-6.5316813514488e-07,1008434.9766131
5384.0779782764,-0.0085997845923973,100.81087329597,1.2566370614359,1008434.5207891,1003532.5989455,-7.0546739406616e-07,1008108.7329597
5884.0779782764,-0.008707417088413,100.77665483109,1.2566370614359,1008108.2686354,1003099.2022252,-7.5509856780293e-07,1007766.5483109
6384.0779782764,-0.0087172308952866,100.74200809749,1.2566370614359,1007766.0830377,1002706.1136226,-8.0073816471173e-07,1007420.0809749
6884.0779782764,-0.0086487626590081,100.70732231484,1.2566370614359,1007419.6208008,1002355.3839634,-8.4214492627981e-07,1007073.2231484
7384.0779782764,-0.0085050119936204,100.67290896669,1.2566370614359,1007072.773884,1002048.8708361,-8.790999694672e-07,1006729.0896669
7884.0779782764,-0.0082886349404191,100.63906760112,1.2566370614359,1006728.6569172,1001788.2224509,-9.1140794375893e-07,1006390.6760112
8384.0779782764,-0.0080027069136696,100.60608719789,1.2566370614359,1006390.2651447,1001574.8636431,-9.3889806382043e-07,1006060.8719789
8884.0779782764,-0.0076505803504866,100.57424449968,1.2566370614359,1006060.4881063,1001409.9838136,-9.6142501229723e-07,1005742.4449968
9384.0779782764,-0.0072358191721033,100.54380290987,1.2566370614359,1005742.092955,1001294.5267619,-9.7886970798673e-07,1005438.0290987
9884.0779782764,-0.0067621749652249,100.51501165103,1.2566370614359,1005437.713436,1001229.1824003,-9.9113993532123e-07,1005150.1165103
10384.077978276,-0.0062335781811134,100.48810501819,1.2566370614359,1005149.8414728,1001214.3803362,-9.9817083183485e-07,1004881.0501819
10884.077978276,-0.0056541292597708,100.46330166716,1.2566370614359,1004880.8197002,1001250.2853021,-9.9992523103726e-07,1004633.0166716
11384.077978276,-0.0050280890051088,100.44080393813,1.2566370614359,1004632.8343486,1001336.7944021,-9.9639385888202e-07,1004408.0393813
11884.077978276,-0.0043598689601177,100.4207972176,1.2566370614359,1004407.9084801,1001473.5361395,-9.8759538279065e-07,1004207.972176
12384.077978276,-0.0036540191230365,100.40344933856,1.2566370614359,1004207.8956097,1001659.8711791,-9.7357631297359e-07,1004034.4933856
12884.077978276,-0.0029152119933529,100.38891002962,1.2566370614359,1004034.4737076,1001894.8947951,-9.5441075656945e-07,1003889.1002962
13384.077978276,-0.0021482257189874,100.37731042754,1.2566370614359,1003889.1396918,1002177.4409515,-9.3020002590235e-07,1003773.1042754
13884.077978276,-0.0013579253709417,100.36876265689,1.2566370614359,1003773.2045551,1002506.0879548,-9.0107210292806e-07,1003687.6265689
14384.077978276,-0.00054924567852485,100.36335948416,1.2566370614359,1003687.7891631,1002879.1656181,-8.6718096270012e-07,1003633.5948416
14884.077978276,0.00027283406261784,100.36117404059,1.2566370614359,1003633.820797,1003294.7638692,-8.2870575943198e-07,1003611.7404059
15384.077978276,0.0011033070680251,100.36225964485,1.2566370614359,1003612.0303832,1003750.7427339,-7.8584987945806e-07,1003622.5964485
15884.077978276,0.0019371667404892,100.36664969366,1.2566370614359,1003622.9507226,1004244.7436201,-7.3883986609964e-07,1003666.4969366
16384.077978276,0.0027694235603229,100.37435766255,1.2566370614359,1003666.9153977,1004774.2018257,-6.8792422211913e-07,1003743.5766255
16884.077978276,0.0035951356825837,100.38537717377,1.2566370614359,1003744.0587826,1005336.3601899,-6.3337209609312e-07,1003853.7717377
17384.077978276,0.004409425415383,100.39968218604,1.2566370614359,1003854.3167237,1005928.2838018,-5.7547185964809e-07,1003996.8218604
17884.077978276,0.0052075076824203,100.41722724976,1.2566370614359,1003997.4284389,1006546.8756797,-5.1452958308001e-07,1004172.2724976
18384.077978276,0.0059847112575316,100.43794787559,1.2566370614359,1004172.9390718,1007188.8933297,-4.5086741741572e-07,1004379.4787559
18884.077978276,0.0067365014223651,100.46176098739,1.2566370614359,1004380.203379,1007850.9660878,-3.8482189146898e-07,1004617.6098739
19384.077978276,0.0074585017626893,100.48856546543,1.2566370614359,1004618.3902612,1008529.61315,-3.1674213289305e-07,1004885.6546543
19884.077978276,0.0081465167886184,100.51824277628,1.2566370614359,1004886.4881972,1009221.262189,-2.4698802263377e-07,1005182.4277628
20384.077978276,0.0087965530193578,100.55065769268,1.2566370614359,1005183.3115442,1009922.2684562,-1.7592829253893e-07,1005506.5769268
20884.077978276,0.0094048366599353,100.58565909734,1.2566370614359,1005507.5077379,1010628.9342658,-1.0393857618027e-07,1005856.5909734
21384.077978276,0.0099678346110461,100.62308085709,1.2566370614359,1005857.5653324,1011337.5287546,-3.1399423191881e-08,1006230.8085709
21884.077978276,0.010482270984812,100.66274278058,1.2566370614359,1006231.8227428,1012044.3078117,4.1305712378612e-08,1006627.4278058
22384.077978276,0.010945143208585,100.70445164173,1.2566370614359,1006628.477823,1012745.5340724,1.1379249907199e-07,1007044.5164173
22884.077978276,0.011353737829142,100.74800226726,1.2566370614359,1007045.5981026,1013437.4968686,1.8567775965757e-07,1007480.0226726
23384.077978276,0.011705643582981,100.79317868708,1.2566370614359,1007481.1316617,1014116.5320299,2.565814966719e-07,1007931.7868708
23884.077978276,0.011998761283308,100.8397553367,1.2566370614359,1007932.9186367,1014779.0414309,3.2612890114864e-07,1008397.553367
24384.077978276,0.0122313180513,100.88749829899,1.2566370614359,1008398.703245,1015421.5121805,3.939523339212e-07,1008874.9829899
24884.077978276,0.012401872821365,100.93616660256,1.2566370614359,1008876.1462034,1016040.535352,4.5969326902465e-07,1009361.6660256
25384.077978276,0.012509324617739,100.985513542,1.2566370614359,1009362.837712,1016632.824155,5.2300418892366e-07,1009855.13542
25884.077978276,0.012552917423086,101.03528803117,1.2566370614359,1009856.3106576,1017195.2314531,5.8355042154812e-07,1010352.8803117
26384.077978276,0.01253224227573,101.08523597572,1.2566370614359,1010354.054146,1017724.7665351,6.4101190942545e-07,1010852.3597572
26884.077978276,0.012447243074518,101.13510165404,1.2566370614359,1010853.5272284,1018218.6110516,6.950849015577e-07,1011351.0165404
27384.077978276,0.012298209126131,101.18462912131,1.2566370614359,1011352.1727102,1018674.134032,7.4548355909997e-07,1011846.2912131
27884.077978276,0.012085781436796,101.23356358385,1.2566370614359,1011847.4311916,1019088.9059045,7.9194146635213e-07,1012335.6358385
28384.077978276,0.011810942450802,101.28165279854,1.2566370614359,1012336.7548103,1019460.7114434,8.3421303907661e-07,1012816.5279854
28884.077978276,0.011475013241691,101.32864843141,1.2566370614359,1012817.6212361,1019787.5615774,8.720748226976e-07,1013286.4843141
29384.077978276,0.011079644524092,101.37430740499,1.2566370614359,1013287.5472557,1020067.7039956,9.0532667351914e-07,1013743.0740499
