3.508180690280029330e-11,3.510940556149933219e-11,3.513700422009910940e-11,3.516460287879980265e-11,3.519220153749884153e-11,3.521980019619788042e-11,3.524739885479931199e-11,3.527499751349835088e-11,3.530259617219904412e-11,3.533019483079882134e-11,3.535779348949951458e-11,3.538539214820020783e-11,3.541299080689924672e-11,3.544058946549902393e-11,3.546818812419971717e-11,3.549578678289875606e-11,3.552338544159944931e-11,3.555098410019922652e-11,3.557858275889991977e-11,3.560618141759895865e-11,3.563378007619873586e-11,3.566137873489942911e-11,3.568897739359846800e-11,3.571657605229916124e-11,3.574417471089893845e-11,3.577177336959797734e-11,3.579937202829867059e-11,3.582697068699936383e-11,3.585456934559914105e-11,3.588216800429983429e-11,3.590976666299887318e-11,3.593736532160030475e-11,3.596496398029934364e-11,3.599256263899838252e-11,3.602016129769907577e-11,3.604775995629885298e-11,3.607535861499954623e-11,3.610295727370023947e-11,3.613055593230001669e-11,3.615815459099905557e-11,3.619137187399893473e-11,3.622559966229879120e-11,3.625982745069956371e-11,3.629405523899942018e-11,3.632828302729927665e-11,3.636251081559913312e-11,3.639673860389898960e-11,3.643096639219884607e-11,3.646519418050035690e-11,3.649942196880021337e-11,3.653364975710006984e-11,3.656787754539992632e-11,3.660210533369978279e-11,3.663633312199963926e-11,3.667056091029949573e-11,3.670478869859935220e-11,3.673901648689920867e-11,3.677324427519906515e-11,3.680747206349892162e-11,3.684169985179877809e-11,3.687592764019955060e-11,3.691015542849940707e-11,3.694438321679926354e-11,3.697861100509912001e-11,3.701283879339897648e-11,3.704706658169883296e-11,3.708129436999868943e-11,3.711552215829854590e-11,3.714974994659840237e-11,3.718397773489825884e-11,3.721820552319811531e-11,3.725243331149797179e-11,3.728666109979948262e-11,3.732088888809933909e-11,3.735511667639919556e-11,3.738934446469905203e-11,3.742357225299890851e-11,3.745780004129876498e-11,3.749202782969953748e-11,3.752625561799939396e-11,3.756048340629925043e-11,3.759471119459910690e-11,3.762893898289896337e-11,3.766316677119881984e-11,3.769739455949867631e-11,3.773258726439893417e-11,3.777368088239928119e-11,3.781477450039962821e-11,3.785586811839832087e-11,3.789696173639866789e-11,3.793805535439901491e-11,3.797914897239936193e-11,3.802024259039805458e-11,3.806133620839840160e-11,3.810242982639874862e-11,3.814352344439909564e-11,3.818461706239944266e-11,3.822571068039978968e-11,3.826680429840013670e-11,3.830789791639882936e-11,3.834899153439917638e-11,3.839008515239952340e-11,3.843117877039821606e-11,3.847227238839856308e-11,3.851336600629964843e-11,3.855445962429999545e-11,3.859555324229868811e-11,3.863664686029903513e-11,3.867774047829938215e-11,3.871883409629807481e-11,3.875992771429842183e-11,3.880102133229876885e-11,3.884211495029911587e-11,3.888320856829946289e-11,3.892430218629980991e-11,3.896539580430015693e-11,3.900648942229884959e-11,3.904758304029919661e-11,3.908867665829954363e-11,3.912977027629823628e-11,3.917086389429858330e-11,3.921195751229893032e-11,3.925305113029927734e-11,3.929414474829962436e-11,3.933523836629997138e-11,3.937633198430031840e-11,3.941742560229901106e-11,3.945851922029935808e-11,3.949961283819878907e-11,3.954484661469917995e-11,3.959272696469819949e-11,3.964060731479978942e-11,3.968848766480046331e-11,3.973636801479948285e-11,3.978424836489941842e-11,3.983212871489843795e-11,3.988000906489911185e-11,3.992788941499904742e-11,3.997576976499972131e-11,4.002365011500039521e-11,4.007153046509867642e-11,4.011941081509935031e-11,4.016729116519928588e-11,4.021517151519995978e-11,4.026305186519897931e-11,4.031093221529891488e-11,4.035881256529958878e-11,4.040669291529860831e-11,4.045457326540019824e-11,4.050245361539921778e-11,4.055033396549915334e-11,4.059821431549817288e-11,4.064609466549884677e-11,4.069397501560043671e-11,4.074185536559945624e-11,4.078973571560013014e-11,4.083761606569841134e-11,4.088549641569908524e-11,4.093337676579902081e-11,4.098125711579969470e-11,4.102913746580036860e-11,4.107701781589864981e-11,4.112489816589932370e-11,4.117277851589834324e-11,4.122065886599993317e-11,4.126853921599895270e-11,4.131641956609888827e-11,4.136429991609956217e-11,4.141218026609858170e-11,4.146006061620017163e-11,4.150891309609908414e-11,4.156317156939805763e-11,4.161743004269868548e-11,4.167168851599931334e-11,4.172594698919902515e-11,4.178020546249965301e-11,4.183446393579862650e-11,4.188872240909925435e-11,4.194298088229896617e-11,4.199723935559959402e-11,4.205149782889856751e-11,4.210575630219919536e-11,4.216001477539890718e-11,4.221427324869953503e-11,4.226853172199850852e-11,4.232279019529913637e-11,4.237704866849884819e-11,4.243130714179947604e-11,4.248556561509844953e-11,4.253982408839907739e-11,4.259408256159878920e-11,4.264834103489941706e-11,4.270259950819839055e-11,4.275685798149901840e-11,4.281111645469873022e-11,4.286537492799935807e-11,4.291963340129998592e-11,4.297389187459895941e-11,4.302815034779867123e-11,4.308240882109929908e-11,4.313666729439992693e-11,4.319092576769890042e-11,4.324518424089861224e-11,4.329944271419924009e-11,4.335370118749986795e-11,4.340795966079884144e-11,4.346221813399855325e-11,4.351647660729918111e-11,4.357073508059980896e-11,4.362499355389878245e-11,4.368303404299873989e-11,4.374294602499866800e-11,4.380285800699859611e-11,4.386276998900017858e-11,4.392268197089919066e-11,4.398259395289911876e-11,4.404250593489904687e-11,4.410241791689897498e-11,4.416232989889890309e-11,4.422224188089883120e-11,4.428215386279949764e-11,4.434206584479942575e-11,4.440197782679935386e-11,4.446188980879928197e-11,4.452180179079921008e-11,4.458171377269987651e-11,4.464162575469980462e-11,4.470153773669807837e-11,4.476144971869966084e-11,4.482136170069958895e-11,4.488127368260025539e-11,4.494118566459852914e-11,4.500109764660011161e-11,4.506100962860003972e-11,4.512092161059831347e-11,4.518083359259989594e-11,4.524074557449890801e-11,4.530065755649883612e-11,4.536056953849876423e-11,4.542048152049869234e-11,4.548039350249862045e-11,4.554030548439928689e-11,4.560021746639921500e-11,4.566012944839914311e-11,4.572004143039907122e-11,4.577995341239899933e-11,4.583986539429966576e-11,4.590008280309916186e-11,4.596464474589965584e-11,4.602920668879941151e-11,4.609376863169916717e-11,4.615833057459892283e-11,4.622289251749867849e-11,4.628745446040008851e-11,4.635201640329984417e-11,4.641657834609868379e-11,4.648114028899843945e-11,4.654570223189984947e-11,4.661026417479960513e-11,4.667482611769936079e-11,4.673938806059911645e-11,4.680395000349887211e-11,4.686851194629936610e-11,4.693307388919912176e-11,4.699763583209887742e-11,4.706219777499863308e-11,4.712675971789838874e-11,4.719132166079979876e-11,4.725588360369955442e-11,4.732044554659931008e-11,4.738500748939980407e-11,4.744956943229955973e-11,4.751413137519931539e-11,4.757869331809907105e-11,4.764325526099882671e-11,4.770781720389858237e-11,4.777237914679833803e-11,4.783694108960048638e-11,4.790150303249858768e-11,4.796606497539834334e-11,4.803062691829809900e-11,4.809518886119950902e-11,4.815975080409926468e-11,4.822517825370011267e-11,4.829316073759825496e-11,4.836114322149970597e-11,4.842912570529858659e-11,4.849710818920003761e-11,4.856509067309817990e-11,4.863307315699963091e-11,4.870105564089942756e-11,4.876903812479922422e-11,4.883702060869902087e-11,4.890500309259881752e-11,4.897298557649861417e-11,4.904096806029914915e-11,4.910895054419894581e-11,4.917693302809874246e-11,4.924491551200019347e-11,4.931289799589833576e-11,4.938088047979978678e-11,4.944886296369958343e-11,4.951684544759938008e-11,4.958482793149917673e-11,4.965281041529971171e-11,4.972079289919950837e-11,4.978877538309930502e-11,4.985675786699910167e-11,4.992474035089889832e-11,4.999272283479869497e-11,5.006070531870014599e-11,5.012868780259828828e-11,5.019667028639882326e-11,5.026465277029861991e-11,5.033263525420007093e-11,5.040061773809821322e-11,5.046860022199966423e-11,5.053687764120005167e-11,5.060688376649976469e-11,5.067688989179947772e-11,5.074689601699992908e-11,5.081690214229964210e-11,5.088690826759935513e-11,5.095691439279980649e-11,5.102692051809951952e-11,5.109692664339923254e-11,5.116693276859968390e-11,5.123693889389939693e-11,5.130694501919910995e-11,5.137695114439956131e-11,5.144695726969927434e-11,5.151696339499898737e-11,5.158696952019943872e-11,5.165697564549915175e-11,5.172698177079886478e-11,5.179698789599931613e-11,5.186699402129902916e-11,5.193700014659874219e-11,5.200700627179919354e-11,5.207701239709890657e-11,5.214701852239861960e-11,5.221702464759907095e-11,5.228703077289878398e-11,5.235703689809923534e-11,5.242704302339894836e-11,5.249704914869866139e-11,5.256705527389911275e-11,5.263706139919882577e-11,5.270706752449853880e-11,5.277707364969899016e-11,5.284741918269878093e-11,5.291793753329962732e-11,5.298845588379955767e-11,5.305897423439874970e-11,5.312949258489868006e-11,5.320001093539861041e-11,5.327052928599945680e-11,5.334104763649938716e-11,5.341156598709857919e-11,5.348208433759850954e-11,5.355260268809843990e-11,5.362312103869928629e-11,5.369363938919921664e-11,5.376415773980006303e-11,5.383467609029999339e-11,5.390519444089918542e-11,5.397571279139911577e-11,5.404623114189904613e-11,5.411674949249989252e-11,5.418726784299982288e-11,5.425778619359901490e-11,5.432830454409894526e-11,5.439882289469979165e-11,5.446934124519972201e-11,5.453985959569965236e-11,5.461037794629884439e-11,5.468089629679877475e-11,5.475141464739962114e-11,5.482193299789955149e-11,5.489245134839948185e-11,5.496296969899867388e-11,5.503270990709918069e-11,5.510215687759962284e-11,5.517160384810006499e-11,5.524105081859885278e-11,5.531049778909929493e-11,5.537994475959973708e-11,5.544939173009852486e-11,5.551883870059896701e-11,5.558828567109940916e-11,5.565773264159985131e-11,5.572717961209863910e-11,5.579662658259908125e-11,5.586607355309952340e-11,5.593552052359996555e-11,5.600496749409875334e-11,5.607441446459919549e-11,5.614386143509963764e-11,5.621330840559842543e-11,5.628275537609886758e-11,5.635220234659930973e-11,5.642164931709975188e-11,5.649109628759853967e-11,5.656054325819989785e-11,5.662999022870034000e-11,5.669943719919912779e-11,5.676888416969956994e-11,5.683833114019835773e-11,5.690777811069879988e-11,5.697722508119924203e-11,5.704596463319796617e-11,5.711272325189942365e-11,5.717948187069848845e-11,5.724624048949920760e-11,5.731299910819901073e-11,5.737975772699972988e-11,5.744651634579879468e-11,5.751327496449859780e-11,5.758003358329931696e-11,5.764679220210003612e-11,5.771355082079983924e-11,5.778030943959890404e-11,5.784706805839962319e-11,5.791382667709942632e-11,5.798058529589849111e-11,5.804734391469921027e-11,5.811410253339901339e-11,5.818086115219973255e-11,5.824761977099879735e-11,5.831437838970025483e-11,5.838113700849931963e-11,5.844789562730003879e-11,5.851465424599818755e-11,5.858141286479890670e-11,5.864817148359962586e-11,5.871493010229942898e-11,5.878168872109849378e-11,5.884844733989921294e-11,5.891433714509949562e-11,5.897681573539883874e-11,5.903929432569818186e-11,5.910177291599917934e-11,5.916425150629852246e-11,5.922673009659951994e-11,5.928920868699812473e-11,5.935168727729912221e-11,5.941416586760011970e-11,5.947664445789946281e-11,5.953912304820046029e-11,5.960160163849980341e-11,5.966408022879914653e-11,5.972655881909848965e-11,5.978903740950040317e-11,5.985151599979974629e-11,5.991399459009908941e-11,5.997647318039843253e-11,6.003895177069943001e-11,6.010143036099877313e-11,6.016390895129977061e-11,6.022638754159911373e-11,6.028886613199937288e-11,6.035134472229871600e-11,6.041382331259971348e-11,6.047630190289905660e-11,6.053878049320005408e-11,6.059851301850009207e-11,6.065525918059949062e-11,6.071200534269888917e-11,6.076875150479828772e-11,6.082549766689934064e-11,6.088224382899873919e-11,6.093898999109979210e-11,6.099573615319919065e-11,6.105248231530024356e-11,6.110922847739964211e-11,6.116597463949904067e-11,6.122272080159843922e-11,6.127946696369949213e-11,6.133621312579889068e-11,6.139295928789994359e-11,6.144970544999934215e-11,6.150645161210039506e-11,6.156319777419979361e-11,6.161994393629919216e-11,6.167669009839859071e-11,6.173343626049964363e-11,6.179018242259904218e-11,6.184692858470009509e-11,6.190367474679949364e-11,6.196042090889889219e-11,6.201697779249973660e-11,6.206688031509887421e-11,6.211678283779892787e-11,6.216668536039806549e-11,6.221658788299885746e-11,6.226649040559964944e-11,6.231639292819878706e-11,6.236629545089884072e-11,6.241619797349963269e-11,6.246610049609877031e-11,6.251600301869956229e-11,6.256590554129869991e-11,6.261580806389949189e-11,6.266571058659954554e-11,6.271561310919868316e-11,6.276551563179947514e-11,6.281541815440026712e-11,6.286532067699940474e-11,6.291522319969945839e-11,6.296512572229859601e-11,6.301502824489938799e-11,6.306493076750017997e-11,6.311483329009931759e-11,6.316473581279937124e-11,6.321463833539850886e-11,6.325877244939981954e-11,6.330135693469967923e-11,6.334394141989862288e-11,6.338652590520013693e-11,6.342911039049999662e-11,6.347169487579985630e-11,6.351427936099879996e-11,6.355686384629865964e-11,6.359944833159851933e-11,6.364203281690003338e-11,6.368461730209897703e-11,6.372720178739883672e-11,6.376978627269869641e-11,6.381237075799855609e-11,6.385495524319915411e-11,6.389753972849901379e-11,6.394012421379887348e-11,6.398270869909873317e-11,6.402529318429933118e-11,6.406787766959919087e-11,6.411046215489905056e-11,6.415304664019891024e-11,6.419563112539950826e-11,6.423342593099855239e-11,6.426919809580001684e-11,6.430497026049891089e-11,6.434074242529872098e-11,6.437651458999926940e-11,6.441228675479907949e-11,6.444805891949797354e-11,6.448383108419852196e-11,6.451960324899998641e-11,6.455537541369888047e-11,6.459114757849869056e-11,6.462691974319923897e-11,6.466269190799904906e-11,6.469846407269959748e-11,6.473423623740014589e-11,6.477000840219830162e-11,6.480578056689885004e-11,6.484155273169866013e-11,6.487732489639920855e-11,6.491309706119901864e-11,6.494886922589956705e-11,6.498464139060011547e-11,6.501679311109888878e-11,6.504751745589933341e-11,6.507824180079903972e-11,6.510896614569874603e-11,6.513969049049919066e-11,6.517041483539889697e-11,6.520113918029860328e-11,6.523186352509904792e-11,6.526258786999875422e-11,6.529331221489846053e-11,6.532403655969890517e-11,6.535476090459861147e-11,6.538548524949831778e-11,6.541620959429876242e-11,6.544693393920012309e-11,6.547765828409817503e-11,6.550838262889861967e-11,6.553910697379998034e-11,6.556983131869968664e-11,6.560055566359939295e-11,6.563128000839983759e-11,6.566046144469941606e-11,6.568920341579990618e-11,6.571794538679948026e-11,6.574668735779905434e-11,6.577542932889954446e-11,6.580417129989911854e-11,6.583291327099960866e-11,6.586165524199918274e-11,6.589039721299875682e-11,6.591913918409924694e-11,6.594788115509882102e-11,6.597662312610004947e-11,6.600536509719888522e-11,6.603410706819845931e-11,6.606284903919968775e-11,6.609159101029852350e-11,6.612033298129975195e-11,6.614907495239858770e-11,6.617781692339981615e-11,6.620655889439939023e-11,6.623696603509865830e-11,6.626769867100004343e-11,6.629843130689977420e-11,6.632916394279950498e-11,6.635989657869923575e-11,6.639062921459896652e-11,6.642136185059961333e-11,6.645209448649934410e-11,6.648282712239907487e-11,6.651355975829880564e-11,6.654429239419853642e-11,6.657502503009992155e-11,6.660575766599965232e-11,6.663649030199864477e-11,6.666722293790002990e-11,6.669795557379976067e-11,6.672868820969949144e-11,6.675942084559922221e-11,6.679015348149895299e-11,6.682584199289972141e-11,6.686244460369854244e-11,6.689904721459993388e-11,6.693564982549967095e-11,6.697225243639940802e-11,6.700885504719822906e-11,6.704545765809962050e-11,6.708206026899935757e-11,6.711866287979983297e-11,6.715526549069957004e-11,6.719186810159930711e-11,6.722847071249904419e-11,6.726507332329951959e-11,6.730167593419925666e-11,6.733827854509899373e-11,6.737488115599873080e-11,6.741148376679920620e-11,6.744808637769894328e-11,6.749071205549812097e-11,6.753527691770048009e-11,6.757984177989953048e-11,6.762440664209858087e-11,6.766897150429928562e-11,6.771353636649999037e-11,6.775810122869904077e-11,6.780266609089809116e-11,6.784723095309879591e-11,6.789179581529950066e-11,6.793636067749855105e-11,6.798092553969925581e-11,6.802549040189996056e-11,6.807005526409901095e-11,6.811462012629971570e-11,6.815918498849876609e-11,6.820374985069947085e-11,6.825146212649848300e-11,6.830196600899928253e-11,6.835246989159934373e-11,6.840297377419940494e-11,6.845347765679946614e-11,6.850398153939952734e-11,6.855448542199793419e-11,6.860498930459964975e-11,6.865549318709879492e-11,6.870599706969885612e-11,6.875650095229891733e-11,6.880700483489897853e-11,6.885750871749903974e-11,6.890801260009910094e-11,6.895851648269916214e-11,6.900902036529922335e-11,6.905916044349965629e-11,6.910672488879897991e-11,6.915428933419921956e-11,6.920185377959945921e-11,6.924941822490043719e-11,6.929698267029902248e-11,6.934454711569926214e-11,6.939211156099858575e-11,6.943967600639882541e-11,6.948724045179906506e-11,6.953480489719930471e-11,6.958236934249862833e-11,6.962993378789886798e-11,6.967749823329910763e-11,6.972506267860008561e-11,6.977262712400032526e-11,6.980949521179930029e-11,6.983561656809895018e-11,6.986173792439860007e-11,6.988785928069990432e-11,6.991398063689863818e-11,6.994010199319828807e-11,6.996622334949959232e-11,6.999234470579924221e-11,7.001846606210054646e-11,7.004458741840019635e-11,7.007070877459893021e-11,7.009683013089858009e-11,7.012295148719988435e-11,7.014907284349953424e-11,7.017519419979918413e-11,7.016925672189976418e-11,7.014349697789832739e-11,7.011773723379928329e-11,7.009197748969858482e-11,7.006621774559954072e-11,7.004045800159975829e-11,7.001469825749905983e-11,6.998893851339836136e-11,6.996317876929931726e-11,6.993741902529953483e-11,6.991165928119883636e-11,6.988589953709813790e-11,6.986013979299909380e-11,6.983438004899931137e-11,6.976602722010006494e-11,6.964469155859954440e-11,6.952335589719828553e-11,6.940202023579868103e-11,6.928068457429816049e-11,6.915934891290021034e-11,6.903801325149895148e-11,6.891667759009934697e-11,6.879534192859882643e-11,6.867400626719922193e-11,6.855267060579961742e-11,6.843133494429909688e-11,6.830999928289949238e-11,6.818866362149823351e-11,6.792282617879852676e-11,6.764910023479851691e-11,6.737537429069924538e-11,6.710164834669923553e-11,6.682792240269922567e-11,6.655419645859829978e-11,6.628047051459994429e-11,6.600674457049901840e-11,6.573301862649900855e-11,6.545929268239973702e-11,6.518556673839807280e-11,6.491184079439971731e-11,6.461749584899898796e-11,6.412338024710009086e-11,6.362926464529880107e-11,6.313514904339824961e-11,6.264103344160026854e-11,6.214691783969971707e-11,6.165280223789842728e-11,6.115868663599953018e-11,6.066457103419989475e-11,6.017045543229934329e-11,5.967633983049805350e-11,5.918222422859915639e-11,5.868810862679952096e-11,5.794234917939902295e-11,5.715253220699920075e-11,5.636271523459937855e-11,5.557289826229881803e-11,5.478308128989899583e-11,5.399326431749917363e-11,5.320344734509935143e-11,5.241363037269952923e-11,5.162381340029970704e-11,5.083399642789988484e-11,5.004417945550006264e-11,4.918303377589843049e-11,4.802061656129881041e-11,4.685819934669919032e-11,4.569578213209957024e-11,4.453336491749829579e-11,4.337094770299959175e-11,4.220853048839997166e-11,4.104611327379869722e-11,3.988369605919907713e-11,3.872127884459945705e-11,3.755886162999983697e-11,3.635779656179999040e-11,3.475156384600027720e-11,3.314533113009964798e-11,3.153909841429993478e-11,2.993286569839930556e-11,2.832663298250033069e-11,2.672040026669896314e-11,2.511416755079833391e-11,2.350793483499862072e-11,2.190170211909799149e-11,2.029546940329827830e-11,1.843296102439893740e-11,1.632570612399812161e-11,1.421845122359896018e-11,1.211119632319979875e-11,1.000394142279898295e-11,7.896686522399821523e-12,5.789431621999005731e-12,3.682176721598189939e-12,1.574921821199028508e-12,-5.323330789999552148e-13,-2.874936971001179240e-12,-5.517648929000739616e-12,-8.160360886001065813e-12,-1.080307284400062619e-11,-1.344578480200018657e-11,-1.608849675900051276e-11,-1.873120871700172750e-11,-2.137392067499963352e-11,-2.401663263200161408e-11,-2.665934459000117445e-11,-2.975833167700065570e-11,-3.293963068400009246e-11,-3.612092969000029504e-11,-3.930222869699973180e-11,-4.248352770400082292e-11,-4.566482671000102550e-11,-4.884612571700046226e-11,-5.202742472300066484e-11,-5.520872373000010160e-11,-5.874778054100100259e-11,-6.243183712300181379e-11,-6.611589370500097063e-11,-6.979995028700178184e-11,-7.348400686800005014e-11,-7.716806345000086134e-11,-8.085212003200167255e-11,-8.453617661400082939e-11,-8.822488902500179729e-11,-9.233070281000000409e-11,-9.643651659500151960e-11,-1.005423303810006149e-10,-1.046481441660004761e-10,-1.087539579520012258e-10,-1.128597717370010869e-10,-1.169655855220009481e-10,-1.210713993080016978e-10,-1.253883115700010420e-10,-1.297853763500009435e-10,-1.341824411300008449e-10,-1.385795059100007464e-10,-1.429765706900006479e-10,-1.473736354710014379e-10,-1.517707002509996850e-10,-1.561677650310012408e-10,-1.606556874160004415e-10,-1.651618063540015562e-10,-1.696679252910001280e-10,-1.741740442289995884e-10,-1.786801631670007031e-10,-1.831862821040009293e-10,-1.876924010420003896e-10,-1.921589354640009654e-10,-1.965402915840004926e-10,-2.009216477050009083e-10,-2.053030038260013241e-10,-2.096843599470017398e-10,-2.140657160670012670e-10,-2.184470721880000284e-10,-2.227634401020010730e-10,-2.267368671740006129e-10,-2.307102942460018072e-10,-2.346837213180013472e-10,-2.386571483900008871e-10,-2.426305754620004270e-10,-2.466040025339999670e-10,-2.503255117270025294e-10,-2.535627724980013206e-10,-2.568000332690017662e-10,-2.600372940390013232e-10,-2.632745548100017687e-10,-2.665118155810005599e-10,-2.697490763510001169e-10,-2.720486838450018594e-10,-2.741824551660017643e-10,-2.763162264870000148e-10,-2.784499978090008082e-10,-2.805837691300023675e-10,-2.827175404510006180e-10,-2.838499976810004007e-10,-2.844811894840005574e-10,-2.851123812870007141e-10,-2.857435730900025252e-10,-2.863747648920017934e-10,-2.870059566950002957e-10,-2.861402700740001666e-10,-2.848462675809996690e-10,-2.835522650879991714e-10,-2.822582625950019825e-10,-2.809642601020014849e-10,-2.792708217290013932e-10,-2.756142346790026249e-10,-2.719576476280013137e-10,-2.683010605780025454e-10,-2.646444735280021227e-10,-2.609878864780000457e-10,-2.550089122090013719e-10,-2.485464360469995960e-10,-2.420839598840018947e-10,-2.356214837220001188e-10,-2.291590075590007631e-10,-2.202920178070000331e-10,-2.105830534350011360e-10,-2.008740890630005847e-10,-1.911651246910016877e-10,-1.814561603190011363e-10,-1.684537527770009592e-10,-1.550684869600012934e-10,-1.416832211440008617e-10,-1.282979553280004301e-10,-1.137608102740001842e-10,-9.628752186600034878e-11,-7.881423345899974756e-11,-6.134094505100156651e-11,-4.386765664300173111e-11,-2.242299959000062540e-11,-4.744219590006179055e-13,2.147415567239974500e-11,4.342273330349901417e-11,6.876530679479915735e-11,9.554667382770011525e-11,1.223280408605994188e-10,1.491094078934987223e-10,1.795850756555988264e-10,2.115227536434987369e-10,2.434604316314003017e-10,2.753981096192985578e-10,3.123455040424985254e-10,3.497259230741983554e-10,3.871063421058998397e-10,4.262232482092987351e-10,4.692936920887983825e-10,5.123641359682980300e-10,5.554345798477000702e-10,6.035887720477998420e-10,6.525563085003992744e-10,7.015238449530996228e-10,7.540261344927992966e-10,8.090574346261982652e-10,8.640887347594996266e-10,9.219673182056987635e-10,9.831892548376991853e-10,1.044411191469699607e-09,1.108682518161000066e-09,1.176183425149199624e-09,1.243684332137399181e-09,1.315319106638398715e-09,1.389150579827898874e-09,1.462982053017499950e-09,1.542877051170199841e-09,1.623056174815499017e-09,1.705679379720300018e-09,1.792191269059398722e-09,1.878703158398399818e-09,1.971120062531598643e-09,2.063920622541499522e-09,2.160505388393798839e-09,2.259524199694000005e-09,2.360926086227300559e-09,2.466069340846498900e-09,2.572867445573299982e-09,2.684020867225599778e-09,2.796715750118499129e-09,2.913747445254999399e-09,3.032756400786499735e-09,3.155519597646898791e-09,3.281175059653900138e-09,3.409510702596699402e-09,3.542061253810599453e-09,3.676447722801300326e-09,3.815413900618999273e-09,3.957137173779599826e-09,4.101363494692000072e-09,4.250233666052699624e-09,4.401970165684699228e-09,4.556636997522699085e-09,4.714661123580400366e-09,4.876780028143100413e-09,5.042047359316399539e-09,5.210597220106699476e-09,5.382522483344299927e-09,5.557878760938199934e-09,5.736688441231199247e-09,5.918944684229899729e-09,6.104615289957699499e-09,6.293646377223899229e-09,6.485965828810899253e-09,6.681921032938699599e-09,6.881175696746899952e-09,7.083661276196700301e-09,7.289533352940799531e-09,7.498706210471299720e-09,7.711067007472500055e-09,7.926603188304499620e-09,8.145269438174100050e-09,8.367055318622299765e-09,8.591846354328000804e-09,8.819627089441000582e-09,9.050272223820190122e-09,9.283718761504720249e-09,9.519887690704940834e-09,9.758680612512250587e-09,1.000000000000000021e-08
