2.077487877291743246e+01,2.553020392171665520e+01,2.365205593876195422e+01,2.181343021293908180e+01,1.633966968765339800e+01,2.453168845007386523e+01,2.438499984335005166e+01,2.485831668826818941e+01,1.997785209527893358e+01,2.327228450108574265e+01,1.709477125527492092e+01,2.080552180052688982e+01,1.877149688308173836e+01,2.204385000793503480e+01,2.287151198853123901e+01,2.247084348090713490e+01,2.013608867154817972e+01,2.413044808923971374e+01,2.336696109719351711e+01,1.771037124216911707e+01,2.226835429182159487e+01,2.326963744794016975e+01,2.018108876061135959e+01,1.864139225801356758e+01,1.530860558338761734e+01
2.536472510360599841e+01,3.003960014642482079e+01,2.494410882246413053e+01,7.326753710907065908e+01,1.810240671783170541e+01,1.331217977720603329e+01,1.316511635631089128e+01,1.335266341778065069e+01,1.094458799998393950e+01,2.378236873905963478e+01,1.660599877994450324e+01,2.469889618087007932e+01,1.898644161614490855e+01,2.366208147386499405e+01,3.769462557777306699e+01,5.579224630272452146e+01,6.661067939589895559e+01,7.811205593319279217e+01,7.786944579353625784e+01,7.732146889882321261e+01,7.734909078936581750e+01,7.823821278567366733e+01,7.788593002789363595e+01,7.870138381897342583e+01,7.875277230316652322e+01
2.201457749006102205e+01,1.133805835593006783e+01,7.141935019286684394e+00,1.979541576315589424e+01,2.733456760622055981e+01,7.657638487959628648e+00,3.013314420244067549e+01,2.575363590950560777e+01,2.106022529906785934e+01,8.573805777565549846e+00,1.240857012119371561e+01,1.489041305551650574e+01,1.034543426655155329e+01,7.732552384484962182e+00,2.014841261709214848e+01,1.589631707022564022e+01,2.393814433522614138e+01,2.468749756959475050e+01,2.229210717730931890e+01,8.269333420572134230e+01,8.249201120271595755e+01,8.243978643039454823e+01,8.197078220009339589e+01,8.173300347416238765e+01,8.166727538479189263e+01
9.487368955498647338e+00,1.246232656829255880e+01,1.361812097958369172e+01,2.656344754902097449e+01,1.098690710050025388e+01,1.142149934985789272e+01,2.596330462917722670e+01,2.664527589184620737e+01,7.842620211055136181e+00,1.081527976322805884e+01,9.030495678663871928e+00,8.138524276109984967e+00,2.873644345714064130e+01,9.278640826806508812e+00,6.228067166060368365e+00,9.238388994582070524e+00,2.668129316885480051e+01,1.018709056789133882e+01,1.098999192777129963e+01,2.324098237695759295e+01,4.734411270709340869e+01,8.412733539418402984e+01,8.419192388083070000e+01,8.412807512922614706e+01,8.361925608537836752e+01
2.651104580776249620e+01,2.520746089111159449e+01,1.448190357134894946e+01,7.419485213118782951e+00,1.272316394412502127e+01,7.833336114110623249e+00,1.101234633326128254e+01,8.763351408205943827e+00,1.795163658707283716e+01,6.152178595417385765e+00,7.717470043407445246e+00,2.470064490984537287e+01,1.402175879946755011e+01,2.763635601903003547e+01,2.222890216292685039e+01,1.216994761636263789e+01,1.241743603265164708e+01,1.434614618373813144e+01,1.315610195525791326e+01,1.279067611126885851e+01,2.585944743446263061e+01,4.446363076174898765e+01,8.467089301734242213e+01,8.483984349720952878e+01,8.470623957385207348e+01
3.546119866406621579e+00,1.547634671805097284e+01,9.956724746059764541e+00,8.266382730501771192e+00,8.165340944177588156e+00,1.072327671442944208e+01,2.149310740958424404e+01,7.324896824252354222e+00,1.067550552909987438e+01,8.743493026312105343e+00,1.081289511887699106e+01,1.476898329218977324e+01,1.363466561401797783e+01,4.837682980044979431e+00,5.382574825754935510e+00,9.274772918012658351e+00,1.512630421077824749e+01,9.889119832413383548e+00,1.521162902512661752e+01,1.635895645671179466e+01,8.517781866799856161e+00,1.444567615006643280e+01,3.972798102345194593e+01,8.503753972301194608e+01,8.514199408056418861e+01
9.370178378527707963e+00,5.272456802814073917e+00,7.351070219249892901e+00,7.283548067140725557e+00,1.925891094437012896e+01,1.053760598162383211e+01,1.163240828245665348e+01,1.104442103249234286e+01,9.800144514237812743e+00,6.523882516995123559e+00,4.077573209114125241e+00,7.119283841228121190e+00,8.532333054356743673e+01,8.354825427232377422e+00,6.432354228594532763e+00,1.002213489604923957e+01,8.764002235002710250e+00,5.927735364232740167e+00,7.007807689635987991e+00,5.555533690457331808e+00,7.045895773660094008e+00,9.994699342928106134e+00,2.144211990135410417e+01,8.546060837316436221e+01,8.516606290557838577e+01
2.215070936624198517e+00,2.468945766750756832e+00,2.418603279274177176e+00,2.372055518583647160e+00,3.079998807920692805e+00,2.575485417986736358e+00,2.505829613785769627e+00,2.578993418965568996e+00,2.321012094591007102e+00,2.279434125499232522e+00,2.320492167262630634e+00,2.529352158976239107e+00,2.428709566157705613e+00,2.493773894552178128e+00,4.905210791502908840e+00,3.098762500017012478e+00,3.064908408215563096e+00,3.532823668297572439e+00,3.349909472522260234e+00,5.460908045295314039e+00,4.128824007396758589e+00,5.948279544093640681e+00,7.905202962495600616e+00,3.428640021222457079e+01,8.571155888787231447e+01
2.377988717257608631e+00,2.292910021405889065e+00,4.660504556086068284e+00,4.472704003711730714e+00,1.820294786006420473e+00,2.167402214918641601e+00,1.958796523155337255e+00,2.089323688344255636e+00,2.009710114885880916e+00,2.183513165173535775e+00,3.162137653641962309e+00,3.909977749404927039e+00,2.408465446373829089e+00,3.843548078372170718e+00,2.065269790149782736e+00,2.547026851480699960e+00,4.845791070452288629e+00,2.225416041594957317e+00,3.276413423892173160e+00,2.998308815365773761e+00,4.463833086836167752e+00,4.643611693861453560e+00,7.739522166754265520e+00,1.415876487831970110e+01,8.588321397966640802e+01
2.005934572233063040e+00,1.739451819050798376e+00,1.727644638902008367e+00,1.916914770443226335e+00,2.551540170192353241e+00,2.975151343378753754e+00,3.253186635689838013e+00,1.552108182021628480e+00,2.036821067475792724e+00,1.872136199922001865e+00,1.721763138871160725e+00,1.834152712008965569e+00,1.867239757987490201e+00,1.888988258320266844e+00,1.825455908427680907e+00,2.245476826795140823e+00,2.158433771509745469e+00,2.219384785620409417e+00,2.471237916644701826e+00,3.217448432147879345e+00,3.555837846982732309e+00,4.304362958206155554e+00,6.003899286831683391e+00,9.599969439951429706e+00,8.596933282726648429e+01
