9.899999999999546072e-06,9.899999999999998387e-06,9.899999997953558316e-06,9.899999999993171302e-06,9.899999999364606786e-06,9.899999999999998387e-06,9.899999995759055192e-06,9.899999999999998387e-06,9.899999999999998387e-06,9.899999984752297418e-06,9.899999999873419478e-06,9.899911883671140501e-06,9.899762219164671593e-06,9.885783010129507378e-06,9.884766616783933040e-06,9.862945265753375059e-06,9.838686678547820766e-06,9.800597537584490517e-06,9.752158115979562463e-06,9.693322394358520812e-06,9.614747609111412620e-06,9.505342493566210348e-06,9.334951312399896936e-06,8.992056981953180965e-06,6.402174607738421496e-06
9.899999999964573775e-06,9.899999912297473498e-06,9.899999999228969706e-06,9.899999974376602906e-06,9.899999999926797800e-06,9.899999999999998387e-06,9.899999999999998387e-06,9.899999999999998387e-06,9.899999999844406905e-06,9.899997086667308537e-06,9.891441222821720740e-06,9.899999999984411287e-06,9.899999969562401364e-06,9.888321466845385882e-06,9.864370054694865123e-06,9.836029766075221731e-06,9.802484361369235297e-06,9.761181096253666739e-06,9.710593379882463122e-06,9.646342273374590797e-06,9.561753980264228552e-06,9.442727783556763136e-06,9.253800268514969713e-06,8.859195761819958388e-06,3.437716553399861746e-06
9.899998384950278789e-06,9.899996492734856624e-06,9.899997965838401898e-06,9.870202820272589204e-06,9.899957667943118608e-06,9.895713061971837132e-06,9.899997764585448861e-06,9.884235018762855586e-06,9.899999999999998387e-06,9.864895476581384237e-06,9.899995980712215270e-06,9.884727215315366176e-06,9.866282129354643122e-06,9.844885632663286028e-06,9.819558152549432789e-06,9.789511225997394418e-06,9.753511643086552231e-06,9.709778974739580830e-06,9.655591084813618967e-06,9.586470769585240246e-06,9.494297924905846232e-06,9.362140090347391145e-06,9.142031745405474833e-06,8.665111095160513976e-06,1.123446624131574552e-08
9.866937306060342565e-06,9.889430099346415031e-06,9.866626770170384937e-06,9.867904411646526708e-06,9.881772734588184306e-06,9.877681035535786688e-06,9.872311229168433648e-06,9.865686935578042369e-06,9.857510565237529381e-06,9.847501239560310703e-06,9.835356100357334707e-06,9.820734049508759333e-06,9.803160952162819455e-06,9.782074966605518382e-06,9.756737157908856306e-06,9.726150667719741711e-06,9.688919345626452730e-06,9.642983180416461763e-06,9.585181145168417087e-06,9.510127016453866902e-06,9.407877101553716455e-06,9.256980368195852219e-06,8.996841087503094854e-06,8.364840170513015424e-06,2.359746771898051413e-08
9.781815000277568759e-06,9.781814999632968216e-06,9.781814998775267736e-06,9.781207307104044425e-06,9.779647599975568409e-06,9.777357076813104531e-06,9.774145574804814796e-06,9.769748325205615232e-06,9.763953261456397229e-06,9.756363634940377137e-06,9.746588098739097884e-06,9.734623088408873647e-06,9.718534960002271714e-06,9.698884033735751033e-06,9.674452044718451202e-06,9.644000433842075788e-06,9.605864774205947720e-06,9.557582573076332889e-06,9.495252478084473057e-06,9.412248543069677646e-06,9.295401430058607348e-06,9.116173696660703001e-06,8.788512813024533892e-06,7.847173208822113476e-06,2.415634376313628750e-08
9.662619724187829987e-06,9.662619723492810655e-06,9.662619722565824574e-06,9.662619721329646056e-06,9.662452955267596285e-06,9.661325482772477999e-06,9.659296209199724555e-06,9.656358312524860541e-06,9.651969850961765872e-06,9.646069725417251857e-06,9.637961803423450744e-06,9.627172960162562647e-06,9.613000600350551963e-06,9.594628535198931055e-06,9.570777951818793797e-06,9.540078971873589540e-06,9.500371480494393237e-06,9.448521202873835483e-06,9.379473349414809330e-06,9.284317953492110469e-06,9.149083912851644487e-06,8.919608032860016722e-06,8.466146118149231890e-06,6.735151788071265470e-06,1.633133296434690696e-08
9.525323580517585916e-06,9.525323579738329157e-06,9.525323578697867766e-06,9.525323577290652967e-06,9.519452611692904524e-06,9.525210035546480207e-06,9.524271778638635237e-06,9.522284460660885848e-06,9.518973377592833415e-06,9.513891204858930737e-06,9.506640968565162534e-06,9.496850902931523278e-06,9.483075671053001649e-06,9.465057373236815668e-06,9.440730554079359964e-06,9.408402144677211883e-06,9.361702021727951237e-06,9.307052369375013376e-06,9.226827749683919896e-06,9.111781051828702019e-06,8.934946937297925316e-06,8.625457903312153785e-06,7.904015278938813827e-06,2.287448629821043874e-06,1.857304391518676742e-08
9.357622031371478125e-06,9.357187194655112102e-06,9.357622029307922906e-06,9.351134382254324738e-06,9.357616948337722258e-06,9.357356031695504507e-06,9.357542252301883539e-06,9.356571205691776853e-06,9.353465508393625662e-06,9.349905873478637635e-06,9.343157052894198521e-06,9.333267980129044159e-06,9.319168282175104153e-06,9.299838985050204229e-06,9.273156090288078618e-06,9.235138112878119132e-06,9.186441555154446201e-06,9.116456017500565865e-06,9.016197192437747627e-06,8.865331906483641381e-06,8.617301200238916412e-06,8.131167361894522531e-06,6.566618398325118330e-06,3.059311310635269023e-08,1.328911678464246376e-07
9.137645768573157955e-06,9.137077735364790369e-06,9.137420131438525299e-06,9.137199793291500398e-06,9.137610293050310733e-06,9.134006871048495351e-06,9.137330077862792317e-06,9.137834300473440921e-06,9.136031899330792681e-06,9.131337443905823508e-06,9.125837355646167578e-06,9.111596555739192557e-06,9.099601041468387990e-06,9.077354070009071880e-06,9.044662523738353208e-06,8.996027643761760805e-06,8.934951390005589636e-06,8.841368662269903444e-06,8.702390989328154250e-06,8.478503178000058974e-06,8.071295131309046256e-06,7.095262118015120043e-06,5.217334873973296530e-06,5.583128656181042852e-08,4.488242257172284750e-08
8.817709384414061500e-06,8.817340920638098344e-06,8.817340918441718195e-06,8.816968501981705693e-06,8.818808280296877981e-06,8.817333990346032550e-06,8.819727894782874636e-06,8.819372512342205572e-06,8.819559036382849013e-06,8.817243044613237365e-06,8.810422897856367154e-06,8.797490471449732037e-06,8.741641667911914754e-06,8.738170729704235532e-06,8.693741614939661774e-06,8.626366601237949743e-06,8.541822259478628316e-06,8.400011135670823297e-06,8.169697432090541788e-06,7.760792116942088757e-06,6.862212311949675131e-06,5.541102414974867850e-06,2.723566120300839404e-08,7.479799003773639904e-08,5.112631719699602996e-08
8.268642959345400128e-06,8.281464427664267014e-06,8.276363854562314291e-06,8.276363874963822803e-06,8.276363867266067000e-06,8.276363858243241653e-06,8.273795971861744409e-06,8.286057539196185943e-06,8.279241407144582841e-06,8.286512715747186239e-06,8.279283278203332150e-06,8.261810646572671467e-06,8.231838735243002863e-06,8.183333576875056925e-06,8.079587651674160191e-06,7.995402437122421652e-06,8.113227754504670041e-06,7.529520243388330224e-06,7.006726700496610390e-06,5.841267882450702466e-06,5.161892325480756926e-06,3.469511479554914380e-08,3.597071563252346481e-08,6.277269151792231217e-08,3.742208501628443984e-16
7.085153925388439982e-06,7.096919257897647880e-06,7.101389950449426856e-06,7.049630418460901368e-06,7.049630394357294752e-06,7.100663875443320082e-06,7.049630319333380940e-06,7.049630262160869450e-06,6.998583444311906203e-06,7.085839875637042366e-06,7.099675053955913109e-06,7.071290571143525663e-06,7.005301588879860469e-06,6.709811320344568865e-06,6.445917083556874835e-06,6.393951791616370029e-06,5.840755548803342301e-06,4.723421871996552676e-06,1.512697223400896165e-06,5.225759625792516616e-09,2.672551554349234925e-11,8.172304328855981969e-11,3.942546644716631542e-10,9.281676633653574695e-10,1.178070083654192976e-09
0.000000000000000000e+00,0.000000000000000000e+00,8.470329472543003391e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.776263578034402713e-21,6.776263578034402713e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.388131789017201356e-21,0.000000000000000000e+00,0.000000000000000000e+00,6.776263578034402713e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.776263578034402713e-21,3.218725199566341288e-20,8.470329472543003391e-21
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
