9.826480467548949216e-01,0.000000000000000000e+00
9.742250736030219072e-01,0.000000000000000000e+00
1.070838864560924142e+00,4.166666666666666963e+00
1.046414617907950539e+00,2.500000000000000000e+01
6.276946840531448801e-01,5.833333333333333570e+01
2.300921172759763378e-01,7.750000000000000000e+01
7.404595906166580588e-02,8.666666666666667140e+01
