2.903257240150451945e-01,-4.166666666666666963e+00
1.589602264801192322e-01,2.708333333333333215e+01
6.306350805879898380e-02,5.208333333333333570e+01
2.237556351535947841e-02,7.083333333333332860e+01
7.378692902448106758e-03,8.333333333333332860e+01
2.345277249090908268e-03,8.666666666666667140e+01
7.423563533850347819e-04,8.916666666666667140e+01
