6.693316180260235893e-01,-3.750000000000000000e+01
7.339866791195940321e-01,-1.250000000000000000e+01
5.219709847260787239e-01,2.500000000000000000e+01
2.163983083600453383e-01,5.833333333333333570e+01
7.324284054345577000e-02,7.750000000000000000e+01
2.342909110615323115e-02,8.583333333333332860e+01
7.421452532740284436e-03,8.875000000000000000e+01
