time,flux,h,injection_area,pp_0,pp_inf,tidal_head,wellPP
0,0,101.02319181064,1.2566370614359,0,0,0,0
1,0,101.02319181064,1.2566370614359,1010231.9329337,1010231.9273692,1.4544410382007e-12,1010231.9181064
2.1,-0.00010756585483076,101.02319181064,1.2566370614359,1010231.9171736,1010231.9448545,3.0543261435009e-12,1010231.9181064
3.31,-9.3395122720598e-05,101.02319050905,1.2566370614359,1010231.917322,1010231.964086,4.814199667457e-12,1010231.9050905
4.641,-8.6720213150107e-05,101.02318926593,1.2566370614359,1010231.904454,1010231.9852396,6.7500603694961e-12,1010231.8926593
6.1051,-8.2083565980856e-05,101.02318799622,1.2566370614359,1010231.8921537,1010232.008508,8.8795068467744e-12,1010231.8799622
7.71561,-7.8291132554781e-05,101.02318667422,1.2566370614359,1010231.879585,1010232.0341027,1.1221897503008e-11,1010231.8667422
9.487171,-7.4925006623268e-05,101.0231852872,1.2566370614359,1010231.8664954,1010232.0622565,1.3798526508756e-11,1010231.852872
11.4358881,-7.1787198901553e-05,101.02318382708,1.2566370614359,1010231.8527602,1010232.0932253,1.6632817350412e-11,1010231.8382708
13.57947691,-6.8766112146877e-05,101.02318228821,1.2566370614359,1010231.8383004,1010232.1272905,1.9750535724212e-11,1010231.8228821
15.937424601,-6.579076352595e-05,101.0231806667,1.2566370614359,1010231.8230608,1010232.1647618,2.3180023706367e-11,1010231.806667
18.5311670611,-6.2811598444338e-05,101.0231789602,1.2566370614359,1010231.8070035,1010232.2059798,2.6952457322324e-11,1010231.789602
21.38428376721,-5.9791300787674e-05,101.02317716806,1.2566370614359,1010231.7901064,1010232.2513192,3.1102129848979e-11,1010231.7716806
24.522712143931,-5.6699960318078e-05,101.0231752915,1.2566370614359,1010231.7723637,1010232.301192,3.566676341488e-11,1010231.752915
27.974983358324,-5.3512358375949e-05,101.02317333401,1.2566370614359,1010231.7537888,1010232.3560516,4.0687851717294e-11,1010231.7333401
31.772481694157,-5.0206337018889e-05,101.02317130182,1.2566370614359,1010231.7344175,1010232.4163965,4.6211036953111e-11,1010231.7130182
35.949729863572,-4.6761818281429e-05,101.02316920451,1.2566370614359,1010231.7143133,1010232.4827752,5.2286524365364e-11,1010231.6920451
40.544702849929,-4.3160194723351e-05,101.02316705575,1.2566370614359,1010231.6935729,1010232.555791,5.8969538140733e-11,1010231.6705575
45.599173134922,-3.938394087865e-05,101.02316487417,1.2566370614359,1010231.6723341,1010232.6361073,6.6320822758114e-11,1010231.6487417
51.159090448415,-3.5416420150343e-05,101.02316268439,1.2566370614359,1010231.6507841,1010232.7244542,7.4407194286655e-11,1010231.6268439
57.274999493256,-3.1241790891135e-05,101.02316051829,1.2566370614359,1010231.6291701,1010232.8216344,8.3302146565827e-11,1010231.6051829
64.002499442582,-2.6845018399341e-05,101.02315841644,1.2566370614359,1010231.607812,1010232.928531,9.3086517672546e-11,1010231.5841644
71.40274938684,-2.2211950112879e-05,101.02315642978,1.2566370614359,1010231.5871164,1010233.0461154,1.0384922259302e-10,1010231.5642978
79.543024325524,-1.7329494670441e-05,101.02315462161,1.2566370614359,1010231.5675936,1010233.1754557,1.1568805857179e-10,1010231.5462161
88.497326758076,-1.2185830816195e-05,101.02315306983,1.2566370614359,1010231.5498774,1010233.3177271,1.2871059020821e-10,1010231.5306983
98.347059433884,-6.7707131496654e-06,101.02315186953,1.2566370614359,1010231.5347476,1010233.4742217,1.4303512201197e-10,1010231.5186953
109.18176537727,-1.0758302480767e-06,101.02315113592,1.2566370614359,1010231.5231554,1010233.6463605,1.5879176681274e-10,1010231.5113592
