9.558698749800326189e-01,4.166666666666666963e+00
9.589732947821600906e-01,2.083333333333333215e+01
6.073180030931376594e-01,5.208333333333333570e+01
2.284275994997348735e-01,7.333333333333332860e+01
7.398117393303740852e-02,8.541666666666667140e+01
2.345762729031287616e-02,8.958333333333332860e+01
7.422575274700324820e-03,8.916666666666667140e+01
