6.892983517196750176e-01,-3.916666666666666430e+01
7.338709783484570481e-01,-3.666666666666666430e+01
9.071240226137515794e-01,-2.750000000000000000e+01
9.930989880727847385e-01,5.000000000000000000e+00
6.237365246006647546e-01,4.875000000000000000e+01
2.299193351943069619e-01,7.583333333333332860e+01
7.406313158261502994e-02,8.541666666666667140e+01
