time,flux,h,injection_area,pp_0,pp_inf,tidal_head,wellPP
0,0,101.05102220199,1.2566370614359,0,0,0,0
1,0,101.05102220199,1.2566370614359,1010501.2549565,1010491.6232491,-1.4544410382007e-10,1010510.2220199
2.1,-0.0046028804663121,101.05102220199,1.2566370614359,1010511.714503,1010475.2648068,-3.0543261435009e-10,1010510.2220199
3.31,-0.0068732865191814,101.05097788013,1.2566370614359,1010511.5339225,1010457.8402369,-4.814199667457e-10,1010509.7788013
4.641,-0.0093653460547737,101.05090507777,1.2566370614359,1010510.8926023,1010439.1074096,-6.7500603694961e-10,1010509.0507777
6.1051,-0.012030566180333,101.05079595949,1.2566370614359,1010509.9526989,1010418.8899353,-8.8795068467744e-10,1010507.9595949
7.71561,-0.014865814931033,101.05064177083,1.2566370614359,1010508.6361035,1010397.0251019,-1.1221897503008e-09,1010506.4177083
9.487171,-0.01788160640444,101.05043219182,1.2566370614359,1010506.8544377,1010373.3496975,-1.3798526508756e-09,1010504.3219182
11.4358881,-0.021089660386045,101.05015488645,1.2566370614359,1010504.5035716,1010347.6942399,-1.6632817350412e-09,1010501.5488645
13.57947691,-0.024498311417411,101.04979512551,1.2566370614359,1010501.4594825,1010319.8799018,-1.9750535724212e-09,1010497.9512551
15.937424601,-0.028110258196185,101.04933542683,1.2566370614359,1010497.5746624,1010289.7164894,-2.3180023706367e-09,1010493.3542683
18.5311670611,-0.031921892609304,101.04875520424,1.2566370614359,1010492.6745751,1010257.0008862,-2.6952457322324e-09,1010487.5520424
21.38428376721,-0.035923803782005,101.04803041604,1.2566370614359,1010486.5541054,1010221.5157141,-3.1102129848979e-09,1010480.3041604
24.522712143931,-0.040101921223081,101.04713319907,1.2566370614359,1010478.9739533,1010183.0281008,-3.566676341488e-09,1010471.3319907
27.974983358324,-0.044438753394523,101.0460314745,1.2566370614359,1010469.6568769,1010141.2884934,-4.0687851717294e-09,1010460.314745
31.772481694157,-0.048914342779341,101.04468851659,1.2566370614359,1010458.2836738,1010096.0294917,-4.6211036953111e-09,1010446.8851659
35.949729863572,-0.053506759556733,101.04306248325,1.2566370614359,1010444.4888295,1010046.9646802,-5.2286524365364e-09,1010430.6248325
40.544702849929,-0.058192125008773,101.041105917,1.2566370614359,1010427.8558218,1009993.7874531,-5.8969538140733e-09,1010411.05917
45.599173134922,-0.062944266674338,101.03876523288,1.2566370614359,1010407.9121565,1009936.1698248,-6.6320822758114e-09,1010387.6523288
51.159090448415,-0.06773414138358,101.03598021841,1.2566370614359,1010384.1242931,1009873.7612249,-7.4407194286655e-09,1010359.8021841
57.274999493256,-0.072529183428447,101.03268357789,1.2566370614359,1010355.8926964,1009806.1872776,-8.3302146565827e-09,1010326.8357789
64.002499442582,-0.077292684041983,101.02880055961,1.2566370614359,1010322.5473281,1009733.0485682,-9.3086517672546e-09,1010288.0055961
71.40274938684,-0.081983324125911,101.02424871192,1.2566370614359,1010283.3439565,1009653.9193978,-1.0384922259302e-08,1010242.4871192
79.543024325524,-0.086554929922248,101.01893781904,1.2566370614359,1010237.4617365,1009568.3465335,-1.1568805857179e-08,1010189.3781904
88.497326758076,-0.09095653405795,101.01277007258,1.2566370614359,1010184.0025631,1009475.8479576,-1.2871059020821e-08,1010127.7007258
98.347059433884,-0.095132793120251,101.00564053617,1.2566370614359,1010121.9927529,1009375.9116244,-1.4303512201197e-08,1010056.4053617
109.18176537727,-0.099024823181837,100.99743795907,1.2566370614359,1010050.3876243,1009267.9942317,-1.5879176681274e-08,1009974.3795907
121.099941915,-0.10257149473381,100.98804598609,1.2566370614359,1009968.0795308,1009151.5200172,-1.7612361914172e-08,1009880.4598609
134.2099361065,-0.10571121635028,100.97734479478,1.2566370614359,1009873.9098181,1009025.8795921,-1.9518804345923e-08,1009773.4479478
148.63092971715,-0.10838421629759,100.96521316359,1.2566370614359,1009766.6850147,1008890.4288227,-2.1615808788268e-08,1009652.1316359
164.49402268886,-0.11053529017998,100.95153093456,1.2566370614359,1009645.1972949,1008744.4877776,-2.3922403485905e-08,1009515.3093456
181.94342495775,-0.11211693496422,100.93618178015,1.2566370614359,1009508.2488564,1008587.3397559,-2.6459510100285e-08,1009361.8178015
201.13776745353,-0.11309272111578,100.91905611685,1.2566370614359,1009354.6793209,1008418.2304181,-2.925012990538e-08,1009190.5611685
222.25154419888,-0.11344068147553,100.90005393267,1.2566370614359,1009183.3946,1008236.3670413,-3.2319547555297e-08,1009000.5393267
245.47669861877,-0.1131564091069,100.87908721816,1.2566370614359,1008993.394924,1008040.9179278,-3.5695553832918e-08,1008790.8721816
271.02436848064,-0.11225547095629,100.85608162702,1.2566370614359,1008783.7989606,1007831.011996,-3.9408688814333e-08,1008560.8162702
299.12680532871,-0.11077469645682,100.83097696139,1.2566370614359,1008553.8603174,1007605.7385899,-4.3492506873855e-08,1008309.7696139
330.03948586158,-0.10877187649958,100.8037261035,1.2566370614359,1008302.9724196,1007364.1475563,-4.7983864892624e-08,1008037.261035
364.04343444774,-0.10632347392239,100.77429212852,1.2566370614359,1008030.6580081,1007105.2496674,-5.2923234898487e-08,1007742.9212852
401.44777789251,-0.10352011377103,100.7426435551,1.2566370614359,1007736.5406265,1006828.0175452,-5.8355042126302e-08,1007426.435551
442.59255568176,-0.10045987438038,100.70874802687,1.2566370614359,1007420.2976602,1006531.3873962,-6.4328029106316e-08,1007087.4802687
487.85181124994,-0.097239826661394,100.67256515938,1.2566370614359,1007081.5978238,1006214.2621352,-7.0895645810472e-08,1006725.6515938
537.63699237493,-0.09394669104958,100.63403975445,1.2566370614359,1006720.0303738,1005875.5168821,-7.8116465041028e-08,1006340.3975445
587.63699237493,-0.086640215359181,100.59665845132,1.2566370614359,1006335.3566174,1005544.6268517,-8.5364318658008e-08,1005966.5845132
637.63699237493,-0.080041342910319,100.56218438822,1.2566370614359,1005962.0677004,1005222.3524595,-9.2607657805562e-08,1005621.8438822
687.63699237493,-0.076353464045094,100.53033601049,1.2566370614359,1005617.6197853,1004908.1049968,-9.9846099421614e-08,1005303.3601049
737.63699237493,-0.075062988288765,100.49995503642,1.2566370614359,1005299.2381135,1004601.3723987,-1.0707926070309e-07,1004999.5503642
787.63699237493,-0.074632899062023,100.47008754148,1.2566370614359,1004995.4620535,1004301.704159,-1.1430675912618e-07,1004700.8754148
837.63699237493,-0.07390299329029,100.44039117865,1.2566370614359,1004696.8446114,1004008.7067957,-1.2152821246652e-07,1004403.9117865
887.63699237493,-0.07254430767008,100.41098524466,1.2566370614359,1004399.9884869,1003722.0407233,-1.2874323881948e-07,1004109.8524466
937.63699237493,-0.070802597758037,100.38211993046,1.2566370614359,1004106.0671185,1003441.4146218,-1.3595145662028e-07,1003821.1993046
987.63699237493,-0.069049880260517,100.35394764104,1.2566370614359,1003817.5528397,1003166.5777574,-1.4315248466424e-07,1003539.4764104
1037.6369923749,-0.067500577304034,100.32647275633,1.2566370614359,1003535.9526495,1002897.3123209,-1.5034594212689e-07,1003264.7275633
1087.6369923749,-0.066167677354089,100.29961433785,1.2566370614359,1003261.3093104,1002633.42729,-1.5753144858414e-07,1002996.1433785
1137.6369923749,-0.064957690236322,100.27328627906,1.2566370614359,1002992.8208687,1002374.7540995,-1.6470862403237e-07,1002732.8627906
1187.6369923749,-0.063777105103586,100.24743967305,1.2566370614359,1002729.6336933,1002121.1435836,-1.7187708890856e-07,1002474.3967305
1237.6369923749,-0.062583384174284,100.22206282079,1.2566370614359,1002471.2620979,1001872.4635122,-1.7903646411035e-07,1002220.6282079
1287.6369923749,-0.061380419587608,100.197160949,1.2566370614359,1002217.5887835,1001628.5963202,-1.8618637101605e-07,1001971.60949
1337.6369923749,-0.06019016408419,100.17273773573,1.2566370614359,1001968.6642722,1001389.4369443,-1.9332643150475e-07,1001727.3773573
1387.6369923749,-0.059029109680233,100.14878812405,1.2566370614359,1001724.5240329,1001154.8908568,-2.0045626797622e-07,1001487.8812405
1437.6369923749,-0.057900470619758,100.12530049486,1.2566370614359,1001485.1172403,1000924.872383,-2.0757550337095e-07,1001253.0049486
1487.6369923749,-0.056798246738411,100.10226195013,1.2566370614359,1001250.3281802,1000699.3033219,-2.1468376119006e-07,1001022.6195013
1537.6369923749,-0.055714585897132,100.07966197928,1.2566370614359,1001020.0284966,1000478.1118216,-2.2178066551521e-07,1000796.6197928
1587.6369923749,-0.054644467754307,100.05749319609,1.2566370614359,1000794.1134827,1000261.2314442,-2.2886584102849e-07,1000574.9319609
